Transaction Amount,Account Balance,Transaction_To_Balance_Ratio,Is_High_Value_Transaction,High_Balance_flag,Account_Transaction_Current - Debit,Account_Transaction_Fixed Deposit - Credit,Account_Transaction_Fixed Deposit - Debit,Account_Transaction_Recurring Deposit - Credit,Account_Transaction_Recurring Deposit - Debit,Account_Transaction_Savings - Credit,Account_Transaction_Savings - Debit
0.1036096712248587,0.6545960548172342,0.008061553338927,0,0,0,0,0,0,0,0,1
0.6014608664974884,0.6447253881652527,0.046695780937466,0,0,0,1,0,0,0,0,0
0.4659699087158888,0.1806049039937441,0.1287577930458109,0,0,1,0,0,0,0,0,0
0.1614169282515705,0.6460875085232649,0.012629786857425,0,0,0,0,1,0,0,0,0
0.0515893537950858,0.8846132665556599,0.003033764609279,0,1,0,0,0,0,0,0,0
0.7815274954798931,0.6071331091168145,0.064372180948762,1,0,0,0,0,0,1,0,0
0.6072277612742092,0.818642445408551,0.0371392528517858,0,1,1,0,0,0,0,0,0
0.7763318780793855,0.1516067793623346,0.2547952493600517,1,0,0,0,0,0,0,0,1
0.0909373358830344,0.2746896330064872,0.0168738487864684,0,0,1,0,0,0,0,0,0
0.1398306613587982,0.3922650307338168,0.0180392501307955,0,0,0,0,0,0,0,0,0
0.5775754587257107,0.7198970299488253,0.0401717234020183,0,0,0,0,0,0,0,0,1
0.7036714092711303,0.1428675417051736,0.2450462054472325,0,0,0,0,0,0,1,0,0
0.5410638186986101,0.0270472606902517,0.9668382562785388,0,0,0,0,0,0,0,0,0
0.2791381529099065,0.0108124561320948,1.1876600353706728,0,0,0,0,0,0,0,0,1
0.0687256705994603,0.6935176127448968,0.0051009239965481,0,0,0,0,0,0,0,0,1
0.1921255928255579,0.4287461063322977,0.0225861584931859,0,0,0,0,0,0,0,0,0
0.0143801540243985,0.4539105890740005,0.0018203999417197,0,0,0,0,1,0,0,0,0
0.8061405302255844,0.5517810995287047,0.0730418104879324,1,0,0,0,0,0,0,1,0
0.1814116364190329,0.6001764228220242,0.0152555645693563,0,0,1,0,0,0,0,0,0
0.2483994211055921,0.3875826168450753,0.0322121191820917,0,0,0,0,0,0,0,1,0
0.874300936894897,0.4955423700133268,0.0881707778876039,1,0,1,0,0,0,0,0,0
0.0388448571004766,0.9501791762996664,0.0021553834850178,0,1,0,0,0,0,0,1,0
0.3967110458986293,0.5744848743963626,0.0346236339513224,0,0,0,1,0,0,0,0,0
0.5502263060202612,0.0469504984795797,0.5752338233483127,0,0,0,0,0,0,0,1,0
0.6865230655746248,0.547567077218527,0.0627111903315675,0,0,0,0,0,0,0,0,1
0.5237250492100336,0.2854861690314867,0.0916928684633113,0,0,0,0,0,0,0,0,0
0.8096042751592561,0.5936110307318142,0.0681945786372403,1,0,0,0,1,0,0,0,0
0.1524188084557069,0.7726212206016198,0.0099831323900948,0,1,0,0,0,0,1,0,0
0.3820041613046773,0.7132930891716238,0.0268669915564812,0,0,0,0,0,0,1,0,0
0.1323519389354596,0.8645784625982615,0.0077645668841397,0,1,0,0,0,0,0,0,1
0.1038722583697146,0.7049317287734408,0.0075053296859857,0,0,0,0,0,0,1,0,0
0.3641342040803236,0.2775831875658957,0.0656805443995809,0,0,0,0,1,0,0,0,0
0.7575879666935268,0.5277698733500411,0.0717720444245668,1,0,0,1,0,0,0,0,0
0.6732253318419987,0.0349513435468997,0.9379172801946218,0,0,0,0,0,0,0,0,1
0.8480221775890893,0.2508158804570172,0.1686400575704323,1,0,0,0,1,0,0,0,0
0.1298723946744921,0.4247808982745207,0.0154934836841081,0,0,0,0,0,0,1,0,0
0.1738246719665171,0.0170828756719737,0.4856976139644473,0,0,1,0,0,0,0,0,0
0.2345524592989925,0.6092725111816224,0.019377663050335,0,0,0,0,0,1,0,0,0
0.9318716650430362,0.146117346208261,0.3171049399224371,1,0,0,0,0,1,0,0,0
0.4406994038670467,0.952710773707192,0.0231966379094584,0,1,0,0,0,0,0,1,0
0.8708852995297485,0.1095042038094112,0.3945888383183192,1,0,0,0,0,0,0,0,0
0.8637733973163996,0.8551372383320134,0.0505239358227881,1,1,0,0,0,0,0,0,0
0.7388179970413846,0.1977972178861902,0.1861746429278281,0,0,1,0,0,0,0,0,0
0.2316539782954687,0.5009691240036166,0.0232699444884695,0,0,0,0,0,0,0,0,1
0.1526112387297998,0.660305666056229,0.0116931414315358,0,0,0,0,0,1,0,0,0
0.0178699572243536,0.0810091145116281,0.0122209514230577,0,0,0,0,0,0,0,0,0
0.3734370051435009,0.1988344278824155,0.0938857888339908,0,0,0,0,0,1,0,0,0
0.2289298872278414,0.6339964375005632,0.0181809280328772,0,0,0,1,0,0,0,0,0
0.8190373675538505,0.9634302123582084,0.0425338830518868,1,1,0,0,0,0,0,1,0
0.3688667861337952,0.1546412118505672,0.1190739640098594,0,0,0,1,0,0,0,0,0
0.9498177925842184,0.3667839481264837,0.1292929213185836,1,0,0,0,0,0,0,0,1
0.7202164038790736,0.18991886752969,0.1889900727800358,0,0,0,0,0,1,0,0,0
0.8353899318877009,0.7970690982711165,0.0524235231713502,1,1,0,1,0,0,0,0,0
0.4255916228687345,0.0917127331820088,0.2304327123449779,0,0,0,0,0,1,0,0,0
0.9803941613447668,0.9949419116343942,0.0492807912141116,1,1,1,0,0,0,0,0,0
0.1586226803131802,0.3992684760852957,0.0200686572293826,0,0,0,0,0,1,0,0,0
0.933381040005452,0.600795304469545,0.0776540897893937,1,0,0,0,0,0,1,0,0
0.9729575330438862,0.2909595819520054,0.1668277602696743,1,0,0,0,0,0,0,1,0
0.0491298543543362,0.5156262359359871,0.0049626749463511,0,0,0,0,0,0,0,1,0
0.8326117198054851,0.298799383621514,0.1390832381281248,1,0,0,0,0,1,0,0,0
0.874260847254461,0.0167377397653236,2.465394829579093,1,0,1,0,0,0,0,0,0
0.2559001928311705,0.6639498686841481,0.0193879302582535,0,0,0,0,0,1,0,0,0
0.7527090574524637,0.8973781886522677,0.041973179122258,0,1,0,0,1,0,0,0,0
0.2952241211348576,0.6759777599107673,0.0219449320550433,0,0,0,0,0,0,0,0,0
0.6386700662681757,0.6457301571885291,0.0494970612299873,0,0,0,0,0,1,0,0,0
0.7265184953556152,0.30698882688836,0.1181796047071061,0,0,0,0,0,1,0,0,0
0.6723714225007116,0.1313060395279237,0.2546408836016589,0,0,0,0,0,0,1,0,0
0.4538067118076018,0.92967407836097,0.0244742871257687,0,1,0,0,0,0,0,1,0
0.9951531624712856,0.2515218721244932,0.1972702341696696,1,0,0,0,0,0,0,0,0
0.0263689609967888,0.1513877026684703,0.0093631130621474,0,0,0,0,0,0,1,0,0
0.4380995906847712,0.4834147528328278,0.0454002919662165,0,0,0,0,0,0,0,1,0
0.0219410602106309,0.0771527439155653,0.0154251980808,0,0,0,0,0,0,0,1,0
0.2545551853945422,0.08902213495645,0.1424353320300772,0,0,0,0,1,0,0,0,0
0.7616009397011718,0.3040221800133568,0.1250737632571176,1,0,0,0,0,0,0,0,1
0.3889817632225656,0.5277881964921697,0.0369509817936704,0,0,0,0,0,0,0,0,1
0.4612653894107223,0.5880494064002836,0.0393003636081788,0,0,0,0,0,1,0,0,0
0.8311805196419193,0.1839594407736971,0.225043086183192,1,0,0,0,0,0,1,0,0
0.9771028018649702,0.0481843568426923,0.9941641026893276,1,0,0,0,0,0,1,0,0
0.5823020273331169,0.0960430023119199,0.3007997681054171,0,0,0,0,0,0,0,0,0
0.5716582277973549,0.5999575463810793,0.0476971310623944,0,0,0,0,1,0,0,0,0
0.0632494257159007,0.7926825580708434,0.0041189715709707,0,1,0,0,0,0,0,0,1
0.2686647343459977,0.3551950112992709,0.0379826531705031,0,0,0,0,0,1,0,0,0
0.9051479107283888,0.7881887824322119,0.0574285833180455,1,1,0,0,0,0,0,1,0
0.5484663708051203,0.4189757663929543,0.065492179928981,0,0,0,1,0,0,0,0,0
0.326365753825554,0.7332080417567387,0.0223530477052462,0,0,0,0,0,1,0,0,0
0.1541967840090442,0.1509157065373566,0.0514175848797975,0,0,0,0,0,0,0,0,0
0.6613728296470909,0.8429479432523277,0.0392743191321602,0,1,0,0,0,0,0,1,0
0.9388212042126194,0.0512387144964089,0.899467360503057,1,0,0,0,0,0,0,0,0
0.0970510060495267,0.892080297415636,0.0055510792092805,0,1,0,0,1,0,0,0,0
0.3822426946652716,0.0051427953505277,3.115919872628022,0,0,0,0,1,0,0,0,0
0.5666249734406132,0.8477806469571069,0.033474868377717,0,1,0,1,0,0,0,0,0
0.1433966348755818,0.15990676224071,0.0451925260555848,0,0,0,0,0,0,0,0,0
0.9424914107945368,0.5143411128254987,0.0915639357588267,1,0,0,0,0,0,0,1,0
0.6676428494112836,0.8043646125055945,0.0415446992146376,0,1,0,0,0,1,0,0,0
0.154148676440521,0.9994494045980072,0.0078061080497915,0,1,1,0,0,0,0,0,0
0.5172646036537699,0.9649907833593828,0.0268608565856083,0,1,0,0,0,1,0,0,0
0.751217722828244,0.94934161846412,0.0395998046697005,0,1,0,0,0,0,0,1,0
0.5474621253121981,0.2311432339044213,0.1182627608032425,0,0,0,0,0,1,0,0,0
0.7650566667067563,0.5916490527536278,0.0646657736416381,1,0,0,0,0,1,0,0,0
0.8699131257491752,0.1735497933890503,0.249545367207821,1,0,0,0,0,0,1,0,0
0.6325824543679668,0.6834338769866342,0.0463262021540409,0,0,0,0,1,0,0,0,0
0.8324673970999155,0.0273132966937241,1.4714980369429318,1,0,0,0,1,0,0,0,0
0.8505458204545363,0.8993474758620138,0.0473092382876248,1,1,0,1,0,0,0,0,0
0.6403538311664883,0.0180473938584432,1.683294037335574,0,0,0,0,0,0,0,0,1
0.1481773244975766,0.7702804642263178,0.0097387406508798,0,1,0,0,0,0,0,0,1
0.6820911558244235,0.5837404642062926,0.0584532845589233,0,0,0,0,0,0,0,0,1
0.1032127837845422,0.4409730489608375,0.0119129883221765,0,0,0,0,0,0,0,1,0
0.315802133570664,0.1889931984095913,0.0835971216197844,0,0,0,0,0,0,0,0,0
0.5595351205295039,0.6017556173447063,0.0465502242886176,0,0,0,0,1,0,0,0,0
0.0758957027914416,0.1084213361475543,0.0356440290457836,0,0,0,0,0,0,0,1,0
0.0736166067326542,0.6624437664770606,0.0057080615611219,0,0,1,0,0,0,0,0,0
0.2726275953030977,0.4074772437588674,0.03360596007417,0,0,0,0,0,0,0,0,0
0.6935006674925133,0.3863521627815931,0.089709811568404,0,0,0,0,0,0,0,0,1
0.4906170196559508,0.5952075471320277,0.0412875811516425,0,0,0,0,0,1,0,0,0
0.862680954614518,0.8011914047441919,0.0538534650094158,1,1,0,1,0,0,0,0,0
0.4068918100873553,0.3607992895026418,0.056477387664741,0,0,0,1,0,0,0,0,0
0.6740191067226319,0.0494138096415773,0.6697460606746437,0,0,0,0,1,0,0,0,0
0.1321033831647564,0.0051287776461671,1.0910099003452094,0,0,0,0,0,0,1,0,0
0.9154128631620304,0.1969542532218191,0.2315243338707817,1,0,0,1,0,0,0,0,0
0.4244811398286569,0.6538243801921827,0.0325470037116743,0,0,0,0,0,0,0,0,1
0.0531728945923084,0.8238796600105934,0.0033530171461586,0,1,1,0,0,0,0,0,0
0.1801989247958435,0.6857830439845525,0.0132658333330903,0,0,1,0,0,0,0,0,0
0.8003315413264058,0.7385469848418552,0.0542039207287082,1,0,1,0,0,0,0,0,0
0.6873609390597376,0.4024090426208301,0.0853790718100902,0,0,0,0,0,0,0,0,0
0.0494625983699552,0.7632918375908773,0.003376329523662,0,1,0,0,1,0,0,0,0
0.3422933679707827,0.5213865111635997,0.0329395536418136,0,0,0,0,1,0,0,0,0
0.4320119787845622,0.1720551055983707,0.1253177342851043,0,0,0,0,0,1,0,0,0
0.9512349613736316,0.6753282395665725,0.0704152752162787,1,0,1,0,0,0,0,0,0
0.982174141380126,0.4394785614230773,0.1116250900117833,1,0,0,0,0,0,0,1,0
0.2676584843710537,0.5916222188624233,0.0227451406409155,0,0,0,0,0,0,0,0,1
0.0534575310394041,0.9400557904633552,0.0029541943002959,0,1,0,0,1,0,0,0,0
0.8746577346947775,0.5812011570613685,0.0752293434407707,1,0,0,0,0,0,0,1,0
0.2410469810496269,0.3319138071384158,0.0364950896730508,0,0,0,0,0,0,0,1,0
0.729869989296066,0.3249879597932188,0.1121683470701764,0,0,0,0,0,0,0,0,1
0.4033979979233567,0.1352542260875485,0.1486713303155053,0,0,1,0,0,0,0,0,0
0.9920081301790804,0.5292226081540986,0.0936588546510387,1,0,0,0,0,0,1,0,0
0.838627170352909,0.6387932959327631,0.0656446878226694,1,0,0,0,0,0,0,1,0
0.5167213890258618,0.2487930255913218,0.1037605156279997,0,0,1,0,0,0,0,0,0
0.7624809073087424,0.1493464245341866,0.2540241595400618,1,0,0,0,1,0,0,0,0
0.2443423494934674,0.3670344645286997,0.0334598783752976,0,0,0,0,0,0,0,0,0
0.3138116829230158,0.8772380516592455,0.0179732405782825,0,1,0,0,1,0,0,0,0
0.8375487590251804,0.1586762080507681,0.2626639631285554,1,0,0,0,0,0,0,0,0
0.9238898176322256,0.5612101083668674,0.082278268885073,1,0,0,0,0,0,0,1,0
0.2968016484860147,0.3712713156716933,0.0401176855656198,0,0,0,0,0,0,0,0,0
0.7891866212851937,0.9282904308141182,0.0425377010654355,1,1,0,0,0,0,0,0,0
0.9946340016276396,0.744271915429187,0.0668101787490522,1,0,0,0,0,1,0,0,0
0.3565312037716334,0.8365261325053543,0.0213946874344357,0,1,0,0,0,0,0,0,0
0.6803272116452388,0.3010504266889081,0.1128645681928846,0,0,0,0,0,0,0,0,0
0.7546814677619157,0.3239346294369788,0.1163458990511005,0,0,0,0,0,0,0,1,0
0.6094667676925606,0.253043894438676,0.1202590256605891,0,0,0,1,0,0,0,0,0
0.8052966432944063,0.950775028861452,0.042378289932885,1,1,0,0,0,0,0,1,0
0.1187695687557378,0.2567060197028847,0.0234455850353165,0,0,1,0,0,0,0,0,0
0.5343828801199482,0.7046984341222964,0.0379796724672838,0,0,0,1,0,0,0,0,0
0.2657081233638416,0.6788241549076485,0.0196843762688963,0,0,0,1,0,0,0,0,0
0.9384263212543248,0.5694016542893675,0.0823696589125461,1,0,0,0,0,0,1,0,0
0.5226566602924139,0.6682083471424409,0.0391752905855068,0,0,0,0,0,0,1,0,0
0.5298106566282207,0.9941209747911612,0.0267043256443431,0,1,0,0,0,0,0,0,0
0.8590027301045138,0.7306874582597822,0.0587914341251547,1,0,0,0,0,0,0,0,0
0.8982124029329581,0.5180248654050065,0.0866528160774861,1,0,0,0,0,0,0,0,1
0.0560793935239194,0.6044622358038202,0.0048078797759681,0,0,0,0,0,1,0,0,0
0.1324441451084625,0.93506859163123,0.0071847933456447,0,1,0,0,0,0,1,0,0
0.7794889372637217,0.3284388182274212,0.1185164913146583,1,0,0,0,0,0,0,1,0
0.2886574380314383,0.0130924357463476,1.0294796662598973,0,0,0,0,0,0,0,0,0
0.0562197072654455,0.8015114089094527,0.0036361129756287,0,1,0,0,0,0,0,0,0
0.8438588684298091,0.767510165338823,0.0549902632980861,1,1,0,0,0,0,0,0,0
0.8692957452864605,0.4818362591953637,0.0901557626326447,1,0,0,1,0,0,0,0,0
0.5254689485690003,0.0463189007716746,0.5567851046864061,0,0,1,0,0,0,0,0,0
0.0159616903395993,0.494317823410968,0.0018313872868357,0,0,0,1,0,0,0,0,0
0.3493311043493251,0.8904708647021187,0.0196966502842485,0,1,0,0,0,0,0,1,0
0.2214010527539578,0.7625422909134236,0.0146276393817398,0,1,0,0,1,0,0,0,0
0.7597127176366355,0.1103447654387491,0.3417455538043395,1,0,0,0,0,0,0,0,0
0.7695487109176118,0.2742233440835775,0.1400570543249281,1,0,0,0,0,0,0,0,1
0.5025837773261012,0.4782699549531058,0.0526081254303458,0,0,0,0,0,0,0,1,0
0.5215181145040311,0.9914178607581376,0.0263596811330603,0,1,0,1,0,0,0,0,0
0.6690640271647403,0.0745873037646547,0.4434806388388601,0,0,1,0,0,0,0,0,0
0.8291419614257479,0.699616415532818,0.0592697523993153,1,0,0,0,0,0,1,0,0
0.7579507779394726,0.711784583929503,0.0532690971892999,1,0,0,0,0,0,0,1,0
0.2254942050424749,0.1848249338915049,0.0611992108200833,0,0,0,0,0,0,1,0,0
0.2087287174121335,0.9897776892214868,0.0106339722286926,0,1,0,0,0,0,0,0,1
0.1849054485830316,0.4187147367124679,0.0222667059155811,0,0,0,0,0,0,0,1,0
0.3008907918104883,0.048724639219334,0.304347852340888,0,0,0,0,1,0,0,0,0
0.3239924471117418,0.8804897585650677,0.0184838401238714,0,1,0,0,0,0,0,0,1
0.214527683901203,0.349662623893978,0.0308705832773479,0,0,0,0,0,0,1,0,0
0.4391038361776933,0.6590877278002116,0.0333940111716794,0,0,0,0,0,0,1,0,0
0.3148620315024394,0.6156471623660683,0.0256825870267101,0,0,1,0,0,0,0,0,0
0.845600763306754,0.200686066501992,0.2099523210301239,1,0,0,0,1,0,0,0,0
0.3502511615973316,0.7319030936072258,0.0240207208329644,0,0,0,0,0,0,0,1,0
0.5805922041685209,0.9138498924141192,0.0318200125071876,0,1,0,0,0,1,0,0,0
0.636835965218228,0.6059029554327116,0.0525941811076543,0,0,0,0,0,1,0,0,0
0.4268283882761856,0.334632040266857,0.0638472646849923,0,0,0,0,0,0,0,0,0
0.4217971384014656,0.9559249331906196,0.0221320520875785,0,1,1,0,0,0,0,0,0
0.5232058883663873,0.1952455951867208,0.1337199816955492,0,0,0,0,0,0,0,0,0
0.6378241748549758,0.0403062067391115,0.7735973077612649,0,0,0,0,0,1,0,0,0
0.4480498394409901,0.5802991177857635,0.038688746920994,0,0,0,0,0,1,0,0,0
0.1754362755120449,0.2511972621420854,0.035180423574696,0,0,0,1,0,0,0,0,0
0.1925545519782233,0.3704710048791623,0.0261868837966481,0,0,0,0,0,0,0,1,0
0.0519321202208137,0.5818924301392658,0.0046386456063832,0,0,0,0,0,0,0,1,0
0.6597151230150617,0.503253509182097,0.0655665153936328,0,0,0,0,0,0,1,0,0
0.2638499685296323,0.316591354881215,0.0418419761773258,0,0,0,0,0,0,0,1,0
0.6504884922687129,0.0715545734262373,0.4492276130573885,0,0,0,0,0,0,0,0,0
0.9748457551084224,0.9397391905977248,0.0518779311243256,1,1,0,0,0,1,0,0,0
0.1960323282860476,0.0965393291727451,0.101496156976404,0,0,0,0,1,0,0,0,0
0.8215429700811013,0.3574629757383575,0.1147807839781202,1,0,0,0,0,0,0,1,0
0.3948388596902674,0.5577416276757545,0.0354937612903075,0,0,1,0,0,0,0,0,0
0.8652005885159216,0.3331800063480175,0.1296460432844456,1,0,0,0,0,0,1,0,0
